,ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
1217141,2020-07-05,CZE,GADM,CZE.12_1,,0.2873,0.22435,full_february,DAY_OF_WEEK
1217142,2020-07-06,CZE,GADM,CZE.12_1,,-0.13777,0.24925,full_february,DAY_OF_WEEK
1217143,2020-07-07,CZE,GADM,CZE.12_1,,0.13143,0.14603,full_february,DAY_OF_WEEK
1217144,2020-07-08,CZE,GADM,CZE.12_1,,0.05148,0.15552,full_february,DAY_OF_WEEK
1217145,2020-07-09,CZE,GADM,CZE.12_1,,0.056960000000000004,0.15008,full_february,DAY_OF_WEEK
1217146,2020-07-10,CZE,GADM,CZE.12_1,,0.07714,0.14046,full_february,DAY_OF_WEEK
1217147,2020-07-11,CZE,GADM,CZE.12_1,,0.11133,0.21345,full_february,DAY_OF_WEEK
1217148,2020-07-12,CZE,GADM,CZE.12_1,,0.31276,0.2283,full_february,DAY_OF_WEEK
1217149,2020-07-13,CZE,GADM,CZE.12_1,,0.16794,0.13677,full_february,DAY_OF_WEEK
1217150,2020-07-14,CZE,GADM,CZE.12_1,,0.16301,0.13787,full_february,DAY_OF_WEEK
1217151,2020-07-15,CZE,GADM,CZE.12_1,,0.09912,0.14072,full_february,DAY_OF_WEEK
1217152,2020-07-16,CZE,GADM,CZE.12_1,,0.06316000000000001,0.15183,full_february,DAY_OF_WEEK
1217153,2020-07-17,CZE,GADM,CZE.12_1,,0.07628,0.14415999999999998,full_february,DAY_OF_WEEK
1217154,2020-07-18,CZE,GADM,CZE.12_1,,0.18911,0.19899,full_february,DAY_OF_WEEK
1217155,2020-07-19,CZE,GADM,CZE.12_1,,0.26337,0.23988,full_february,DAY_OF_WEEK
1217156,2020-07-20,CZE,GADM,CZE.12_1,,0.14257999999999998,0.14615999999999998,full_february,DAY_OF_WEEK
1217157,2020-07-21,CZE,GADM,CZE.12_1,,0.13993,0.14658,full_february,DAY_OF_WEEK
1217158,2020-07-22,CZE,GADM,CZE.12_1,,0.10747000000000001,0.13773,full_february,DAY_OF_WEEK
1217159,2020-07-23,CZE,GADM,CZE.12_1,,0.09897,0.13988,full_february,DAY_OF_WEEK
1217160,2020-07-24,CZE,GADM,CZE.12_1,,0.09333,0.13926,full_february,DAY_OF_WEEK
1217161,2020-07-25,CZE,GADM,CZE.12_1,,0.22960999999999998,0.19047,full_february,DAY_OF_WEEK
1217162,2020-07-26,CZE,GADM,CZE.12_1,,0.25206999999999996,0.23915999999999998,full_february,DAY_OF_WEEK
1217163,2020-07-27,CZE,GADM,CZE.12_1,,0.14767,0.15347,full_february,DAY_OF_WEEK
1217164,2020-07-28,CZE,GADM,CZE.12_1,,0.11127000000000001,0.16089,full_february,DAY_OF_WEEK
1217165,2020-07-29,CZE,GADM,CZE.12_1,,0.09888999999999999,0.15007,full_february,DAY_OF_WEEK
1217166,2020-07-30,CZE,GADM,CZE.12_1,,0.08697,0.15273,full_february,DAY_OF_WEEK
1217167,2020-07-31,CZE,GADM,CZE.12_1,,0.08009,0.15019000000000002,full_february,DAY_OF_WEEK
1217168,2020-08-01,CZE,GADM,CZE.12_1,,0.17636,0.19943,full_february,DAY_OF_WEEK
1217169,2020-08-02,CZE,GADM,CZE.12_1,,0.23686,0.24429,full_february,DAY_OF_WEEK
1217170,2020-08-03,CZE,GADM,CZE.12_1,,0.03204,0.18918,full_february,DAY_OF_WEEK
1217171,2020-08-04,CZE,GADM,CZE.12_1,,0.03298,0.18977,full_february,DAY_OF_WEEK
1217172,2020-08-05,CZE,GADM,CZE.12_1,,0.07437,0.15037,full_february,DAY_OF_WEEK
1217173,2020-08-06,CZE,GADM,CZE.12_1,,0.08536,0.14874,full_february,DAY_OF_WEEK
1217174,2020-08-07,CZE,GADM,CZE.12_1,,0.05582,0.14740999999999999,full_february,DAY_OF_WEEK
1217175,2020-08-08,CZE,GADM,CZE.12_1,,0.14942,0.20494,full_february,DAY_OF_WEEK
1217176,2020-08-09,CZE,GADM,CZE.12_1,,0.24513000000000001,0.23600000000000002,full_february,DAY_OF_WEEK
1217177,2020-08-10,CZE,GADM,CZE.12_1,,0.11563,0.15793,full_february,DAY_OF_WEEK
1217178,2020-08-11,CZE,GADM,CZE.12_1,,0.10244,0.15730999999999998,full_february,DAY_OF_WEEK
1217179,2020-08-12,CZE,GADM,CZE.12_1,,0.08187,0.14552,full_february,DAY_OF_WEEK
1217180,2020-08-13,CZE,GADM,CZE.12_1,,0.0823,0.14554,full_february,DAY_OF_WEEK
1217181,2020-08-14,CZE,GADM,CZE.12_1,,0.07496,0.14637,full_february,DAY_OF_WEEK
1217182,2020-08-15,CZE,GADM,CZE.12_1,,0.13477,0.20523000000000002,full_february,DAY_OF_WEEK
1217183,2020-08-16,CZE,GADM,CZE.12_1,,0.31923,0.22424000000000002,full_february,DAY_OF_WEEK
1217184,2020-08-17,CZE,GADM,CZE.12_1,,0.14532,0.1464,full_february,DAY_OF_WEEK
1217185,2020-08-18,CZE,GADM,CZE.12_1,,0.10428,0.1591,full_february,DAY_OF_WEEK
1217186,2020-08-19,CZE,GADM,CZE.12_1,,0.10467,0.14113,full_february,DAY_OF_WEEK
1217187,2020-08-20,CZE,GADM,CZE.12_1,,0.08612,0.14078,full_february,DAY_OF_WEEK
1217188,2020-08-21,CZE,GADM,CZE.12_1,,0.06602000000000001,0.1437,full_february,DAY_OF_WEEK
1217189,2020-08-22,CZE,GADM,CZE.12_1,,0.1238,0.20761999999999997,full_february,DAY_OF_WEEK
1217190,2020-08-23,CZE,GADM,CZE.12_1,,0.27093,0.23895,full_february,DAY_OF_WEEK
1217191,2020-08-24,CZE,GADM,CZE.12_1,,0.1361,0.14204,full_february,DAY_OF_WEEK
1217192,2020-08-25,CZE,GADM,CZE.12_1,,0.15882000000000002,0.13906,full_february,DAY_OF_WEEK
1217193,2020-08-26,CZE,GADM,CZE.12_1,,0.09181,0.14287,full_february,DAY_OF_WEEK
1217194,2020-08-27,CZE,GADM,CZE.12_1,,0.08037000000000001,0.14442,full_february,DAY_OF_WEEK
1217195,2020-08-28,CZE,GADM,CZE.12_1,,0.06934,0.13668,full_february,DAY_OF_WEEK
1217196,2020-08-29,CZE,GADM,CZE.12_1,,0.0544,0.21904,full_february,DAY_OF_WEEK
1217197,2020-08-30,CZE,GADM,CZE.12_1,,0.13716,0.26677,full_february,DAY_OF_WEEK
1217198,2020-08-31,CZE,GADM,CZE.12_1,,0.10538,0.14982,full_february,DAY_OF_WEEK
1217199,2020-09-01,CZE,GADM,CZE.12_1,,0.1329,0.13287000000000002,full_february,DAY_OF_WEEK
1217200,2020-09-02,CZE,GADM,CZE.12_1,,0.10221000000000001,0.12144,full_february,DAY_OF_WEEK
1217201,2020-09-03,CZE,GADM,CZE.12_1,,0.09602000000000001,0.12384,full_february,DAY_OF_WEEK
1217202,2020-09-04,CZE,GADM,CZE.12_1,,0.10290999999999999,0.12382,full_february,DAY_OF_WEEK
1217203,2020-09-05,CZE,GADM,CZE.12_1,,0.12019,0.20260999999999998,full_february,DAY_OF_WEEK
1217204,2020-09-06,CZE,GADM,CZE.12_1,,0.23836999999999997,0.2368,full_february,DAY_OF_WEEK
1217205,2020-09-07,CZE,GADM,CZE.12_1,,0.15088,0.12704000000000001,full_february,DAY_OF_WEEK
1217206,2020-09-08,CZE,GADM,CZE.12_1,,0.15912,0.12819,full_february,DAY_OF_WEEK
1217207,2020-09-09,CZE,GADM,CZE.12_1,,0.10207999999999999,0.12342,full_february,DAY_OF_WEEK
1217208,2020-09-10,CZE,GADM,CZE.12_1,,0.052020000000000004,0.13128,full_february,DAY_OF_WEEK
1217209,2020-09-11,CZE,GADM,CZE.12_1,,0.07597999999999999,0.12553,full_february,DAY_OF_WEEK
1217210,2020-09-12,CZE,GADM,CZE.12_1,,0.10860999999999998,0.19227,full_february,DAY_OF_WEEK
1217211,2020-09-13,CZE,GADM,CZE.12_1,,0.23863,0.22801999999999997,full_february,DAY_OF_WEEK
1217212,2020-09-14,CZE,GADM,CZE.12_1,,0.12648,0.13180999999999998,full_february,DAY_OF_WEEK
1217213,2020-09-15,CZE,GADM,CZE.12_1,,0.13189,0.1342,full_february,DAY_OF_WEEK
1217214,2020-09-16,CZE,GADM,CZE.12_1,,0.06781000000000001,0.1308,full_february,DAY_OF_WEEK
1217215,2020-09-17,CZE,GADM,CZE.12_1,,0.04593,0.1384,full_february,DAY_OF_WEEK
1217216,2020-09-18,CZE,GADM,CZE.12_1,,0.06634,0.13245,full_february,DAY_OF_WEEK
1217217,2020-09-19,CZE,GADM,CZE.12_1,,0.08692000000000001,0.20745999999999998,full_february,DAY_OF_WEEK
1217218,2020-09-20,CZE,GADM,CZE.12_1,,0.21264,0.24485,full_february,DAY_OF_WEEK
1217219,2020-09-21,CZE,GADM,CZE.12_1,,0.10066,0.1368,full_february,DAY_OF_WEEK
1217220,2020-09-22,CZE,GADM,CZE.12_1,,0.11525999999999999,0.13971,full_february,DAY_OF_WEEK
1217221,2020-09-23,CZE,GADM,CZE.12_1,,0.056870000000000004,0.13731,full_february,DAY_OF_WEEK
1217222,2020-09-24,CZE,GADM,CZE.12_1,,0.04353,0.13785,full_february,DAY_OF_WEEK
1217223,2020-09-25,CZE,GADM,CZE.12_1,,0.00893,0.1589,full_february,DAY_OF_WEEK
1217224,2020-09-26,CZE,GADM,CZE.12_1,,-0.14695,0.29465,full_february,DAY_OF_WEEK
1217225,2020-09-27,CZE,GADM,CZE.12_1,,0.03136,0.28397,full_february,DAY_OF_WEEK
1217226,2020-09-28,CZE,GADM,CZE.12_1,,-0.38042,0.3623,full_february,DAY_OF_WEEK
1217227,2020-09-29,CZE,GADM,CZE.12_1,,0.06988,0.15317,full_february,DAY_OF_WEEK
1217228,2020-09-30,CZE,GADM,CZE.12_1,,0.046439999999999995,0.13557,full_february,DAY_OF_WEEK
1217229,2020-10-01,CZE,GADM,CZE.12_1,,0.030010000000000002,0.14,full_february,DAY_OF_WEEK
1217230,2020-10-02,CZE,GADM,CZE.12_1,,0.04593,0.13460999999999998,full_february,DAY_OF_WEEK
1217231,2020-10-03,CZE,GADM,CZE.12_1,,0.045739999999999996,0.21633000000000002,full_february,DAY_OF_WEEK
1217232,2020-10-04,CZE,GADM,CZE.12_1,,0.10095,0.26759,full_february,DAY_OF_WEEK
1217233,2020-10-05,CZE,GADM,CZE.12_1,,0.029330000000000002,0.16195,full_february,DAY_OF_WEEK
1217234,2020-10-06,CZE,GADM,CZE.12_1,,0.05587999999999999,0.15603,full_february,DAY_OF_WEEK
1217235,2020-10-07,CZE,GADM,CZE.12_1,,0.00282,0.15142,full_february,DAY_OF_WEEK
1217236,2020-10-08,CZE,GADM,CZE.12_1,,-0.00081,0.15139,full_february,DAY_OF_WEEK
1217237,2020-10-09,CZE,GADM,CZE.12_1,,-0.01179,0.14552,full_february,DAY_OF_WEEK
1217238,2020-10-10,CZE,GADM,CZE.12_1,,-0.12766,0.27729000000000004,full_february,DAY_OF_WEEK
1217239,2020-10-11,CZE,GADM,CZE.12_1,,-0.02932,0.31217,full_february,DAY_OF_WEEK
1217240,2020-10-12,CZE,GADM,CZE.12_1,,0.01253,0.16783,full_february,DAY_OF_WEEK
1217241,2020-10-13,CZE,GADM,CZE.12_1,,-0.00367,0.17824,full_february,DAY_OF_WEEK
1217242,2020-10-14,CZE,GADM,CZE.12_1,,-0.14142000000000002,0.22487,full_february,DAY_OF_WEEK
1217243,2020-10-15,CZE,GADM,CZE.12_1,,-0.10712999999999999,0.2007,full_february,DAY_OF_WEEK
1217244,2020-10-16,CZE,GADM,CZE.12_1,,-0.11483,0.1997,full_february,DAY_OF_WEEK
1217245,2020-10-17,CZE,GADM,CZE.12_1,,-0.16599,0.30178,full_february,DAY_OF_WEEK
1217246,2020-10-18,CZE,GADM,CZE.12_1,,-0.08971,0.34591,full_february,DAY_OF_WEEK
1217247,2020-10-19,CZE,GADM,CZE.12_1,,-0.04666,0.19822,full_february,DAY_OF_WEEK
1217248,2020-10-20,CZE,GADM,CZE.12_1,,-0.045219999999999996,0.19533,full_february,DAY_OF_WEEK
1217249,2020-10-21,CZE,GADM,CZE.12_1,,-0.058589999999999996,0.18559,full_february,DAY_OF_WEEK
1217250,2020-10-22,CZE,GADM,CZE.12_1,,-0.13212000000000002,0.20898000000000003,full_february,DAY_OF_WEEK
1217251,2020-10-23,CZE,GADM,CZE.12_1,,-0.16305999999999998,0.21670999999999999,full_february,DAY_OF_WEEK
1217252,2020-10-24,CZE,GADM,CZE.12_1,,-0.13135,0.28886999999999996,full_february,DAY_OF_WEEK
1217253,2020-03-01,CZE,GADM,CZE.13_1,-steck-,-0.00366,0.30383000000000004,full_february,DAY_OF_WEEK
1217254,2020-03-02,CZE,GADM,CZE.13_1,-steck-,0.0145,0.14867,full_february,DAY_OF_WEEK
1217255,2020-03-03,CZE,GADM,CZE.13_1,-steck-,-0.042730000000000004,0.17403,full_february,DAY_OF_WEEK
1217256,2020-03-04,CZE,GADM,CZE.13_1,-steck-,-0.01542,0.15728,full_february,DAY_OF_WEEK
1217257,2020-03-05,CZE,GADM,CZE.13_1,-steck-,0.00278,0.15846,full_february,DAY_OF_WEEK
1217258,2020-03-06,CZE,GADM,CZE.13_1,-steck-,-0.03292,0.16178,full_february,DAY_OF_WEEK
1217259,2020-03-07,CZE,GADM,CZE.13_1,-steck-,-0.0907,0.26266,full_february,DAY_OF_WEEK
1217260,2020-03-08,CZE,GADM,CZE.13_1,-steck-,0.06591,0.2746,full_february,DAY_OF_WEEK
1217261,2020-03-09,CZE,GADM,CZE.13_1,-steck-,0.00859,0.15258,full_february,DAY_OF_WEEK
1217262,2020-03-10,CZE,GADM,CZE.13_1,-steck-,0.00392,0.16282,full_february,DAY_OF_WEEK
1217263,2020-03-11,CZE,GADM,CZE.13_1,-steck-,-0.06978,0.18567999999999998,full_february,DAY_OF_WEEK
1217264,2020-03-12,CZE,GADM,CZE.13_1,-steck-,-0.05107,0.1848,full_february,DAY_OF_WEEK
1217265,2020-03-13,CZE,GADM,CZE.13_1,-steck-,-0.08,0.18086,full_february,DAY_OF_WEEK
1217266,2020-03-14,CZE,GADM,CZE.13_1,-steck-,-0.13549,0.27226,full_february,DAY_OF_WEEK
1217267,2020-03-15,CZE,GADM,CZE.13_1,-steck-,-0.10446,0.3319,full_february,DAY_OF_WEEK
1217268,2020-03-16,CZE,GADM,CZE.13_1,-steck-,-0.21450999999999998,0.25225,full_february,DAY_OF_WEEK
1217269,2020-03-17,CZE,GADM,CZE.13_1,-steck-,-0.2493,0.28431999999999996,full_february,DAY_OF_WEEK
1217270,2020-03-18,CZE,GADM,CZE.13_1,-steck-,-0.23167,0.26832,full_february,DAY_OF_WEEK
1217271,2020-03-19,CZE,GADM,CZE.13_1,-steck-,-0.25474,0.2848,full_february,DAY_OF_WEEK
1217272,2020-03-20,CZE,GADM,CZE.13_1,-steck-,-0.30854000000000004,0.29799000000000003,full_february,DAY_OF_WEEK
1217273,2020-03-21,CZE,GADM,CZE.13_1,-steck-,-0.41608,0.42525,full_february,DAY_OF_WEEK
1217274,2020-03-22,CZE,GADM,CZE.13_1,-steck-,-0.35267,0.45697,full_february,DAY_OF_WEEK
1217275,2020-03-23,CZE,GADM,CZE.13_1,-steck-,-0.2654,0.29027,full_february,DAY_OF_WEEK
1217276,2020-03-24,CZE,GADM,CZE.13_1,-steck-,-0.25894,0.30248,full_february,DAY_OF_WEEK
1217277,2020-03-25,CZE,GADM,CZE.13_1,-steck-,-0.25406999999999996,0.28912,full_february,DAY_OF_WEEK
1217278,2020-03-26,CZE,GADM,CZE.13_1,-steck-,-0.27263000000000004,0.30534,full_february,DAY_OF_WEEK
1217279,2020-03-27,CZE,GADM,CZE.13_1,-steck-,-0.25803000000000004,0.27260999999999996,full_february,DAY_OF_WEEK
1217280,2020-03-28,CZE,GADM,CZE.13_1,-steck-,-0.26135,0.34526999999999997,full_february,DAY_OF_WEEK
1217281,2020-03-29,CZE,GADM,CZE.13_1,-steck-,-0.33495,0.4549,full_february,DAY_OF_WEEK
1217282,2020-03-30,CZE,GADM,CZE.13_1,-steck-,-0.25803000000000004,0.29688000000000003,full_february,DAY_OF_WEEK
1217283,2020-03-31,CZE,GADM,CZE.13_1,-steck-,-0.27969,0.3181,full_february,DAY_OF_WEEK
1217284,2020-04-01,CZE,GADM,CZE.13_1,-steck-,-0.24718,0.28034000000000003,full_february,DAY_OF_WEEK
1217285,2020-04-02,CZE,GADM,CZE.13_1,-steck-,-0.21836999999999998,0.27837,full_february,DAY_OF_WEEK
1217286,2020-04-03,CZE,GADM,CZE.13_1,-steck-,-0.27209,0.29408,full_february,DAY_OF_WEEK
1217287,2020-04-04,CZE,GADM,CZE.13_1,-steck-,-0.29896999999999996,0.36021,full_february,DAY_OF_WEEK
1217288,2020-04-05,CZE,GADM,CZE.13_1,-steck-,-0.11765,0.35086999999999996,full_february,DAY_OF_WEEK
1217289,2020-04-06,CZE,GADM,CZE.13_1,-steck-,-0.1588,0.24206,full_february,DAY_OF_WEEK
1217290,2020-04-07,CZE,GADM,CZE.13_1,-steck-,-0.14296,0.24245,full_february,DAY_OF_WEEK
1217291,2020-04-08,CZE,GADM,CZE.13_1,-steck-,-0.13294,0.22696999999999998,full_february,DAY_OF_WEEK
1217292,2020-04-09,CZE,GADM,CZE.13_1,-steck-,-0.07229,0.21550999999999998,full_february,DAY_OF_WEEK
1217293,2020-04-10,CZE,GADM,CZE.13_1,-steck-,-0.30167,0.29795,full_february,DAY_OF_WEEK
1217294,2020-04-11,CZE,GADM,CZE.13_1,-steck-,-0.15222,0.29246,full_february,DAY_OF_WEEK
1217295,2020-04-12,CZE,GADM,CZE.13_1,-steck-,-0.00665,0.31331,full_february,DAY_OF_WEEK
1217296,2020-04-13,CZE,GADM,CZE.13_1,-steck-,-0.5213899999999999,0.43858,full_february,DAY_OF_WEEK
1217297,2020-04-14,CZE,GADM,CZE.13_1,-steck-,-0.15780999999999998,0.26674000000000003,full_february,DAY_OF_WEEK
1217298,2020-04-15,CZE,GADM,CZE.13_1,-steck-,-0.11237,0.23853000000000002,full_february,DAY_OF_WEEK
1217299,2020-04-16,CZE,GADM,CZE.13_1,-steck-,-0.07017000000000001,0.21725,full_february,DAY_OF_WEEK
1217300,2020-04-17,CZE,GADM,CZE.13_1,-steck-,-0.09018999999999999,0.20938,full_february,DAY_OF_WEEK
1217301,2020-04-18,CZE,GADM,CZE.13_1,-steck-,-0.06502999999999999,0.27286,full_february,DAY_OF_WEEK
1217302,2020-04-19,CZE,GADM,CZE.13_1,-steck-,-0.05426,0.33353,full_february,DAY_OF_WEEK
1217303,2020-04-20,CZE,GADM,CZE.13_1,-steck-,-0.08086,0.21902,full_february,DAY_OF_WEEK
1217304,2020-04-21,CZE,GADM,CZE.13_1,-steck-,-0.07053999999999999,0.22173,full_february,DAY_OF_WEEK
1217305,2020-04-22,CZE,GADM,CZE.13_1,-steck-,-0.09075,0.21229,full_february,DAY_OF_WEEK
1217306,2020-04-23,CZE,GADM,CZE.13_1,-steck-,-0.07501000000000001,0.2109,full_february,DAY_OF_WEEK
1217307,2020-04-24,CZE,GADM,CZE.13_1,-steck-,-0.10185,0.20892,full_february,DAY_OF_WEEK
1217308,2020-04-25,CZE,GADM,CZE.13_1,-steck-,-0.16494,0.31049,full_february,DAY_OF_WEEK
1217309,2020-04-26,CZE,GADM,CZE.13_1,-steck-,0.02029,0.30909000000000003,full_february,DAY_OF_WEEK
1217310,2020-04-27,CZE,GADM,CZE.13_1,-steck-,-0.040389999999999995,0.19755,full_february,DAY_OF_WEEK
1217311,2020-04-28,CZE,GADM,CZE.13_1,-steck-,-0.04208,0.20290999999999998,full_february,DAY_OF_WEEK
1217312,2020-04-29,CZE,GADM,CZE.13_1,-steck-,-0.09304,0.22008000000000003,full_february,DAY_OF_WEEK
1217313,2020-04-30,CZE,GADM,CZE.13_1,-steck-,-0.0445,0.20703000000000002,full_february,DAY_OF_WEEK
1217314,2020-05-01,CZE,GADM,CZE.13_1,-steck-,-0.28384000000000004,0.28859,full_february,DAY_OF_WEEK
1217315,2020-05-02,CZE,GADM,CZE.13_1,-steck-,-0.18325999999999998,0.31661999999999996,full_february,DAY_OF_WEEK
1217316,2020-05-03,CZE,GADM,CZE.13_1,-steck-,-0.0692,0.34210999999999997,full_february,DAY_OF_WEEK
1217317,2020-05-04,CZE,GADM,CZE.13_1,-steck-,-0.07826,0.21489,full_february,DAY_OF_WEEK
1217318,2020-05-05,CZE,GADM,CZE.13_1,-steck-,-0.11245999999999999,0.22834000000000002,full_february,DAY_OF_WEEK
1217319,2020-05-06,CZE,GADM,CZE.13_1,-steck-,-0.05342,0.20407999999999998,full_february,DAY_OF_WEEK
1217320,2020-05-07,CZE,GADM,CZE.13_1,-steck-,0.06027999999999999,0.17602,full_february,DAY_OF_WEEK
1217321,2020-05-08,CZE,GADM,CZE.13_1,-steck-,-0.2195,0.2741,full_february,DAY_OF_WEEK
1217322,2020-05-09,CZE,GADM,CZE.13_1,-steck-,0.07342,0.22926,full_february,DAY_OF_WEEK
1217323,2020-05-10,CZE,GADM,CZE.13_1,-steck-,0.09236,0.28615,full_february,DAY_OF_WEEK
1217324,2020-05-11,CZE,GADM,CZE.13_1,-steck-,-0.0786,0.21515,full_february,DAY_OF_WEEK
1217325,2020-05-12,CZE,GADM,CZE.13_1,-steck-,-0.01797,0.19366,full_february,DAY_OF_WEEK
1217326,2020-05-13,CZE,GADM,CZE.13_1,-steck-,0.006409999999999999,0.17567,full_february,DAY_OF_WEEK
1217327,2020-05-14,CZE,GADM,CZE.13_1,-steck-,0.0020399999999999997,0.19038,full_february,DAY_OF_WEEK
1217328,2020-05-15,CZE,GADM,CZE.13_1,-steck-,0.019430000000000003,0.16964,full_february,DAY_OF_WEEK
1217329,2020-05-16,CZE,GADM,CZE.13_1,-steck-,0.08789,0.22461,full_february,DAY_OF_WEEK
1217330,2020-05-17,CZE,GADM,CZE.13_1,-steck-,0.2169,0.25263,full_february,DAY_OF_WEEK
1217331,2020-05-18,CZE,GADM,CZE.13_1,-steck-,0.07193,0.15912,full_february,DAY_OF_WEEK
1217332,2020-05-19,CZE,GADM,CZE.13_1,-steck-,0.05847,0.16405,full_february,DAY_OF_WEEK
1217333,2020-05-20,CZE,GADM,CZE.13_1,-steck-,0.013030000000000002,0.1757,full_february,DAY_OF_WEEK
1217334,2020-05-21,CZE,GADM,CZE.13_1,-steck-,0.05822000000000001,0.16304000000000002,full_february,DAY_OF_WEEK
1217335,2020-05-22,CZE,GADM,CZE.13_1,-steck-,0.012759999999999999,0.16333,full_february,DAY_OF_WEEK
1217336,2020-05-23,CZE,GADM,CZE.13_1,-steck-,-0.13714,0.29218,full_february,DAY_OF_WEEK
1217337,2020-05-24,CZE,GADM,CZE.13_1,-steck-,0.05375,0.30196999999999996,full_february,DAY_OF_WEEK
1217338,2020-05-25,CZE,GADM,CZE.13_1,-steck-,-0.017490000000000002,0.18816,full_february,DAY_OF_WEEK
1217339,2020-05-26,CZE,GADM,CZE.13_1,-steck-,0.013909999999999999,0.17127,full_february,DAY_OF_WEEK
1217340,2020-05-27,CZE,GADM,CZE.13_1,-steck-,0.06939,0.15261,full_february,DAY_OF_WEEK
1217341,2020-05-28,CZE,GADM,CZE.13_1,-steck-,-0.00074,0.18177000000000001,full_february,DAY_OF_WEEK
1217342,2020-05-29,CZE,GADM,CZE.13_1,-steck-,0.055729999999999995,0.15466,full_february,DAY_OF_WEEK
1217343,2020-05-30,CZE,GADM,CZE.13_1,-steck-,0.07615,0.2201,full_february,DAY_OF_WEEK
1217344,2020-05-31,CZE,GADM,CZE.13_1,-steck-,0.04494,0.29063,full_february,DAY_OF_WEEK
1217345,2020-06-01,CZE,GADM,CZE.13_1,-steck-,0.06176,0.14739000000000002,full_february,DAY_OF_WEEK
1217346,2020-06-02,CZE,GADM,CZE.13_1,-steck-,0.08834,0.15350999999999998,full_february,DAY_OF_WEEK
1217347,2020-06-03,CZE,GADM,CZE.13_1,-steck-,0.04272,0.15753,full_february,DAY_OF_WEEK
1217348,2020-06-04,CZE,GADM,CZE.13_1,-steck-,0.01661,0.17110999999999998,full_february,DAY_OF_WEEK
1217349,2020-06-05,CZE,GADM,CZE.13_1,-steck-,-0.00023999999999999998,0.16604000000000002,full_february,DAY_OF_WEEK
1217350,2020-06-06,CZE,GADM,CZE.13_1,-steck-,-0.022369999999999998,0.25281,full_february,DAY_OF_WEEK
1217351,2020-06-07,CZE,GADM,CZE.13_1,-steck-,0.06688,0.29519,full_february,DAY_OF_WEEK
1217352,2020-06-08,CZE,GADM,CZE.13_1,-steck-,0.060660000000000006,0.15586,full_february,DAY_OF_WEEK
1217353,2020-06-09,CZE,GADM,CZE.13_1,-steck-,0.06084,0.15662,full_february,DAY_OF_WEEK
1217354,2020-06-10,CZE,GADM,CZE.13_1,-steck-,0.03911,0.16118,full_february,DAY_OF_WEEK
1217355,2020-06-11,CZE,GADM,CZE.13_1,-steck-,0.06294,0.15908,full_february,DAY_OF_WEEK
1217356,2020-06-12,CZE,GADM,CZE.13_1,-steck-,0.10455,0.1389,full_february,DAY_OF_WEEK
1217357,2020-06-13,CZE,GADM,CZE.13_1,-steck-,0.13539,0.20105,full_february,DAY_OF_WEEK
1217358,2020-06-14,CZE,GADM,CZE.13_1,-steck-,0.11464,0.27304,full_february,DAY_OF_WEEK
1217359,2020-06-15,CZE,GADM,CZE.13_1,-steck-,0.11147,0.14403,full_february,DAY_OF_WEEK
1217360,2020-06-16,CZE,GADM,CZE.13_1,-steck-,0.11362,0.14514000000000002,full_february,DAY_OF_WEEK
1217361,2020-06-17,CZE,GADM,CZE.13_1,-steck-,0.12409,0.14052,full_february,DAY_OF_WEEK
1217362,2020-06-18,CZE,GADM,CZE.13_1,-steck-,0.051879999999999996,0.16645,full_february,DAY_OF_WEEK
1217363,2020-06-19,CZE,GADM,CZE.13_1,-steck-,0.03714,0.1683,full_february,DAY_OF_WEEK
1217364,2020-06-20,CZE,GADM,CZE.13_1,-steck-,0.02394,0.24070999999999998,full_february,DAY_OF_WEEK
1217365,2020-06-21,CZE,GADM,CZE.13_1,-steck-,0.20808000000000001,0.25161999999999995,full_february,DAY_OF_WEEK
1217366,2020-06-22,CZE,GADM,CZE.13_1,-steck-,0.10709,0.13995,full_february,DAY_OF_WEEK
1217367,2020-06-23,CZE,GADM,CZE.13_1,-steck-,0.14018,0.14013,full_february,DAY_OF_WEEK
1217368,2020-06-24,CZE,GADM,CZE.13_1,-steck-,0.07917,0.147,full_february,DAY_OF_WEEK
1217369,2020-06-25,CZE,GADM,CZE.13_1,-steck-,0.1005,0.14526,full_february,DAY_OF_WEEK
1217370,2020-06-26,CZE,GADM,CZE.13_1,-steck-,0.12357,0.13797,full_february,DAY_OF_WEEK
1217371,2020-06-27,CZE,GADM,CZE.13_1,-steck-,0.16235,0.19558,full_february,DAY_OF_WEEK
1217372,2020-06-28,CZE,GADM,CZE.13_1,-steck-,0.19592,0.25364000000000003,full_february,DAY_OF_WEEK
1217373,2020-06-29,CZE,GADM,CZE.13_1,-steck-,0.09064,0.15056,full_february,DAY_OF_WEEK
1217374,2020-06-30,CZE,GADM,CZE.13_1,-steck-,0.1406,0.13873,full_february,DAY_OF_WEEK
1217375,2020-07-01,CZE,GADM,CZE.13_1,-steck-,0.0811,0.1423,full_february,DAY_OF_WEEK
1217376,2020-07-02,CZE,GADM,CZE.13_1,-steck-,0.08317999999999999,0.15505,full_february,DAY_OF_WEEK
1217377,2020-07-03,CZE,GADM,CZE.13_1,-steck-,0.09863,0.14623,full_february,DAY_OF_WEEK
